,raster_path,imagery_path,binary_path,place,tileID,suffix,img_size,res,pad,lat,long,img_src,lidar_src,band_means,band_stds,ndvi_mean,ndvi_std,ndvi_NaN,height_mean,height_std,height_NaN
107,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00107.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00107.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00107.tif,Santa_Monica,107,A,256,1,0,362016.0,3765760.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[113.77079773 114.40177917 115.67782593  97.62437439],[42.05263929 39.59783096 38.03328364 34.61223275],-0.07080773793219919,0.12383338690608076,0,3.6853648377742285,4.160159422017616,0
108,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00108.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00108.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00108.tif,Santa_Monica,108,A,256,1,0,362016.0,3766016.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[119.36711121 121.32807922 122.71202087 105.16500854],[45.51423283 43.46993172 42.98134687 37.93992074],-0.05721177919133424,0.1290328831893171,0,4.159560132334221,3.8663615020892577,0
109,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00109.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00109.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00109.tif,Santa_Monica,109,A,256,1,0,362016.0,3766272.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[109.66914368 111.51576233 111.01329041 102.27915955],[45.34351832 43.02128069 42.82206059 36.95387316],-0.025092186437305486,0.14674010321286945,0,4.233046450117153,3.677361403739961,0
110,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00110.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00110.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00110.tif,Santa_Monica,110,A,256,1,0,362016.0,3766528.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[110.37521362 111.94551086 110.45832825 104.4906311 ],[45.06922564 42.14340585 40.81085271 39.6999312 ],-0.0221858837449922,0.1621500699075645,0,4.448283011747264,3.683462013733943,0
111,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00111.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00111.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00111.tif,Santa_Monica,111,A,256,1,0,362016.0,3766784.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[109.64993286 109.37788391 108.39546204 104.08711243],[46.62976488 43.26115083 41.70360794 41.45584325],-0.02173632542031001,0.15805896754606236,0,3.910603107902293,3.2803429155903383,0
112,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00112.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00112.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00112.tif,Santa_Monica,112,A,256,1,0,362016.0,3767040.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[110.84072876 111.67127991 110.26374817 106.53794861],[46.13747157 42.88796728 42.17496235 41.35734317],-0.015456230362794088,0.17110682662793314,0,2.8747000728315184,2.900211531917096,0
113,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00113.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00113.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00113.tif,Santa_Monica,113,A,256,1,0,362016.0,3767296.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[ 93.9057312   93.79373169  87.38543701 112.74250793],[41.85130029 35.84185763 32.89844721 42.31738574],0.0951877436149573,0.18221125876931135,0,3.5517525298478327,3.857774042435471,0
114,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00114.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00114.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00114.tif,Santa_Monica,114,A,256,1,0,362016.0,3767552.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[100.22570801  98.02870178  90.51876831 114.97210693],[41.36804386 34.73722308 31.92909035 41.13875028],0.07209576507283799,0.1810930598637331,0,2.7824379670028274,2.663419287839914,0
115,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00115.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00115.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00115.tif,Santa_Monica,115,A,256,1,0,362016.0,3767808.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[ 94.40359497  93.83448792  87.09440613 112.69317627],[41.48232011 35.23694248 31.99960921 41.81852871],0.092241623284675,0.1804888665262121,0,3.6252396626817474,3.762194982472245,0
116,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00116.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00116.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00116.tif,Santa_Monica,116,A,256,1,0,362016.0,3768064.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[ 88.94113159  89.44418335  83.20117188 108.68554688],[38.4828649  33.41351355 31.16450947 39.98751021],0.10251032826383266,0.17488649345627635,0,3.661992327920165,3.6593029587523143,0
117,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00117.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00117.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00117.tif,Santa_Monica,117,A,256,1,0,362016.0,3768320.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[ 85.5005188   87.68968201  81.01991272 110.01469421],[36.40978557 32.06718974 30.35293318 40.73507339],0.12428159803333827,0.17511043495503134,0,3.827991575409547,3.5087067828405925,0
118,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00118.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00118.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00118.tif,Santa_Monica,118,A,256,1,0,362016.0,3768576.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[ 84.15534973  86.02651978  80.01774597 107.65367126],[35.50055348 31.13224491 28.32430208 40.5571053 ],0.11997400233354773,0.17254238719196188,93,3.5632085362446397,4.038516010554779,0
119,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00119.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00119.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00119.tif,Santa_Monica,119,A,256,1,0,362016.0,3768832.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[39.11747742 39.97547913 37.23449707 47.79031372],[52.58815732 52.38291352 49.15922961 61.63046525],0.10458373737321634,0.17526261978368987,37797,3.7134906947380095,3.898287668137265,0
122,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00122.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00122.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00122.tif,Santa_Monica,122,A,256,1,0,362272.0,3763712.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[150.00134277 146.50453186 144.72187805 126.54051208],[43.86475183 41.87530803 37.4411207  41.4350958 ],-0.0904870314494599,0.07884258475171027,1115,0.4194924090797705,1.6763337257805682,0
123,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00123.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00123.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00123.tif,Santa_Monica,123,A,256,1,0,362272.0,3763968.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[121.48048401 121.13978577 121.94111633 109.67021179],[43.78598496 40.76945067 38.92195219 41.11782195],-0.05358940014622604,0.1292877914730014,0,4.075830361925026,6.09356553727087,0
124,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00124.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00124.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00124.tif,Santa_Monica,124,A,256,1,0,362272.0,3764224.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[117.14988708 119.11212158 121.82322693 105.93186951],[49.40330828 46.62577629 44.03074284 46.57700834],-0.05196908910662757,0.12280113970919175,0,5.320751044887597,7.942614523529812,0
125,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00125.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00125.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00125.tif,Santa_Monica,125,A,256,1,0,362272.0,3764480.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[107.84532166 110.24226379 112.00854492  99.59049988],[42.50639798 39.49926305 37.41071671 39.44024837],-0.039463867098824316,0.15427443198313884,0,5.02402224077197,6.801072127726344,0
126,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00126.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00126.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00126.tif,Santa_Monica,126,A,256,1,0,362272.0,3764736.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[130.27865601 129.20915222 130.52940369 108.42320251],[43.60850955 41.93565856 39.96608428 36.40352422],-0.08879978428144497,0.0934023156092444,0,2.269093993218247,4.073875306122926,0
127,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00127.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00127.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00127.tif,Santa_Monica,127,A,256,1,0,362272.0,3764992.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[121.43785095 123.33093262 128.39376831 103.02604675],[51.0156006  48.51932239 46.010154   43.26074836],-0.07863924593812044,0.10353446954655343,0,5.26853480611738,6.719675058073361,0
128,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00128.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00128.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00128.tif,Santa_Monica,128,A,256,1,0,362272.0,3765248.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[113.94520569 115.75195312 120.09989929  94.61802673],[45.41516962 43.26062018 40.67982309 37.18542681],-0.08821770559895725,0.09816971294979668,0,4.574372457166378,5.308905726675161,0
129,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00129.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00129.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00129.tif,Santa_Monica,129,A,256,1,0,362272.0,3765504.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[115.09681702 116.14949036 118.75286865  96.55862427],[42.25898867 40.22821146 38.35554682 35.59938274],-0.08420878130178977,0.10787772427605663,0,2.80095551458604,3.451475294890306,0
130,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00130.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00130.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00130.tif,Santa_Monica,130,A,256,1,0,362272.0,3765760.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[115.83705139 117.50128174 118.27938843 105.40249634],[47.61251145 45.42064208 44.96379572 42.64556137],-0.04392522348357275,0.13553424713010245,0,3.699531652469672,4.067077077005304,0
131,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00131.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00131.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00131.tif,Santa_Monica,131,A,256,1,0,362272.0,3766016.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[118.3039856  119.45277405 121.18707275 103.80979919],[46.01782777 44.07274749 43.65764081 37.70674498],-0.05783113748615421,0.12794860277276632,0,3.440022462147459,3.4399623128198797,0
132,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00132.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00132.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00132.tif,Santa_Monica,132,A,256,1,0,362272.0,3766272.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[116.39941406 117.62686157 118.95889282 102.80661011],[46.9010437  45.03393212 44.96527714 39.12716503],-0.05527915605479805,0.13502431871175974,0,3.848084079134911,3.9118541745957986,0
133,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00133.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00133.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00133.tif,Santa_Monica,133,A,256,1,0,362272.0,3766528.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[112.20103455 113.82299805 108.78186035 114.63812256],[44.70421767 40.25298962 39.76606579 42.17855333],0.012142692522761678,0.18767685571479015,0,3.459466098800335,3.899340434989852,0
134,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00134.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00134.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00134.tif,Santa_Monica,134,A,256,1,0,362272.0,3766784.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[113.19284058 113.54949951 112.27862549 105.85697937],[46.27242068 43.4777876  43.01011792 38.49265456],-0.024355604553917942,0.1441255073441751,0,3.6454337454106516,3.372105849811444,0
135,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00135.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00135.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00135.tif,Santa_Monica,135,A,256,1,0,362272.0,3767040.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[111.30799866 110.68034363 109.04898071 105.30799866],[44.40323363 41.75866582 41.38144724 37.76591066],-0.020029686829740708,0.14678442173161965,0,3.933218597540708,3.3117103819520612,0
136,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00136.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00136.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00136.tif,Santa_Monica,136,A,256,1,0,362272.0,3767296.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[104.25790405 104.3478241  101.39193726 106.6230011 ],[43.56377934 40.36470214 40.23116809 39.3853871 ],0.01755757259069668,0.16228682807076852,0,3.149731847253426,3.0312153906408974,0
137,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00137.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00137.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00137.tif,Santa_Monica,137,A,256,1,0,362272.0,3767552.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[ 88.76490784  89.42173767  84.34579468 106.81364441],[37.86237892 33.34109354 31.54836897 39.91840949],0.09300393532699402,0.1655701136847464,0,3.596067726414081,3.5364976300467497,0
138,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00138.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00138.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00138.tif,Santa_Monica,138,A,256,1,0,362272.0,3767808.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[ 94.44657898  93.92718506  87.85627747 109.76300049],[39.78721881 34.54153917 32.1397603  41.07090971],0.07630113146346673,0.16827505519736075,0,3.043410617331918,2.9377821228358028,0
139,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00139.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00139.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00139.tif,Santa_Monica,139,A,256,1,0,362272.0,3768064.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[ 84.32597351  86.13296509  80.54394531 105.62013245],[36.18184832 32.47095761 30.74830373 40.73812678],0.10959876586677098,0.17348257939018685,0,3.6833814694180265,3.9429652583362502,0
140,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00140.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00140.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00140.tif,Santa_Monica,140,A,256,1,0,362272.0,3768320.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[ 83.87889099  84.81452942  79.85700989 102.86843872],[36.32630031 31.6843069  29.26338947 39.94083983],0.10145599331553286,0.16557145153280928,388,3.9873175390777176,4.4819663458483605,0
141,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00141.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00141.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00141.tif,Santa_Monica,141,A,256,1,0,362272.0,3768576.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[43.17080688 43.40631104 42.59594727 43.17276001],[57.6629347  56.92971896 56.01993842 56.59809098],0.005127143338760363,0.1651441158453447,37834,2.9882792522997703,3.3560589628130977,0
143,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00143.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00143.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00143.tif,Santa_Monica,143,A,256,1,0,362528.0,3763200.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[117.99807739 114.46755981 111.38845825 105.30554199],[83.17778514 80.36543989 78.30637546 73.72601402],-0.05503855258906376,0.06340250732488892,21071,0.05107196306967582,0.8134116146066462,9
144,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00144.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00144.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00144.tif,Santa_Monica,144,A,256,1,0,362528.0,3763456.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[138.407547   138.19400024 133.42556763 136.23709106],[43.53450097 38.44010199 38.90547245 38.36181575],-0.004968978095330812,0.16146003002840387,0,1.1415052749617356,2.362828136133212,0
145,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00145.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00145.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00145.tif,Santa_Monica,145,A,256,1,0,362528.0,3763712.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[104.95228577 105.32246399 106.93518066  99.17324829],[39.77885029 36.87226519 35.15450704 37.77433002],-0.028813595322258582,0.14513781932196884,0,2.8778166844237703,3.4565458252276176,0
146,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00146.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00146.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00146.tif,Santa_Monica,146,A,256,1,0,362528.0,3763968.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[109.68003845 110.59492493 113.69360352  98.1022644 ],[44.33495899 41.8855837  40.04835478 37.78590406],-0.050554872362081234,0.13284815990141532,0,3.3485561994151403,3.482798922025656,0
147,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00147.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00147.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00147.tif,Santa_Monica,147,A,256,1,0,362528.0,3764224.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[109.6089325  110.0100708  112.62413025  96.79373169],[39.73075782 37.33412765 35.64771116 33.743658  ],-0.057530403634388,0.13371812635174732,0,2.9195039904273496,3.3340029980188985,0
148,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00148.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00148.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00148.tif,Santa_Monica,148,A,256,1,0,362528.0,3764480.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[114.66719055 114.75033569 113.25268555 107.40921021],[42.96620271 38.66714479 38.08409882 39.81414184],-0.031787844620062344,0.1449709863268625,0,2.8522837052284267,4.6764352018020565,0
149,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00149.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00149.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00149.tif,Santa_Monica,149,A,256,1,0,362528.0,3764736.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[128.26982117 128.87574768 128.17462158 116.89331055],[42.44690678 39.34198595 39.15260655 39.78973246],-0.04769330981207887,0.14702233691765648,0,1.9694780691831424,3.602650361452524,0
150,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00150.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00150.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00150.tif,Santa_Monica,150,A,256,1,0,362528.0,3764992.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[132.43463135 132.38145447 136.13844299 109.08259583],[45.96192085 44.42039365 42.18078811 39.91236813],-0.09571581872949864,0.08325692429692177,0,2.977685214699917,3.6272973056739297,0
151,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00151.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00151.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00151.tif,Santa_Monica,151,A,256,1,0,362528.0,3765248.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[123.64524841 124.12098694 126.93818665 104.01560974],[45.38625385 43.44454327 41.40126086 37.94220576],-0.08286822986129039,0.09730366514146027,0,2.5615808804397764,3.0319855355245324,0
152,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00152.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00152.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00152.tif,Santa_Monica,152,A,256,1,0,362528.0,3765504.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[112.93505859 114.05955505 116.22184753  99.11427307],[44.69323328 42.70764035 41.09185616 37.13668222],-0.05909702571176824,0.12237478962771613,0,3.3014921722712245,3.675361516116314,0
