,raster_path,imagery_path,binary_path,place,tileID,suffix,img_size,res,pad,lat,long,img_src,lidar_src,band_means,band_stds,ndvi_mean,ndvi_std,ndvi_NaN,height_mean,height_std,height_NaN
931,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile01310.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile01310.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile01310.tif,Los_Angeles,1310,A,256,1,0,353568.0,3771904.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[57.44468689 61.195755   60.72523499 92.29450989],[12.04929114 10.59020588  9.67198647 22.85892398],0.2246445590212609,0.12071073518251367,0,2.3170370221475736,1.5406445003439213,0
933,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile08368.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile08368.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile08368.tif,Los_Angeles,8368,A,256,1,0,367392.0,3789312.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[109.15881348 105.72988892  97.37606812 112.25411987],[35.31608568 30.66729593 28.70388716 29.22855155],0.021862471424693556,0.15707729028716486,0,2.1475427431294776,3.4800066271173784,0
935,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile17041.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile17041.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile17041.tif,Los_Angeles,17041,A,256,1,0,381728.0,3763712.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[106.55978394 103.45372009  97.47749329 110.0524292 ],[35.94831524 34.19152644 33.45759582 26.83485824],0.02993282088483085,0.12088454582706225,0,2.4402636658342,3.014531615560415,4
938,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile07077.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile07077.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile07077.tif,Los_Angeles,7077,A,256,1,0,365600.0,3762688.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[108.92932129 108.17672729 104.39215088 107.05310059],[36.79747184 33.59417904 32.88301243 33.04316737],-0.005066972333327868,0.16679339887450165,0,2.21612391765052,2.8516573513156445,0
939,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile07525.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile07525.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile07525.tif,Los_Angeles,7525,A,256,1,0,366112.0,3795456.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[114.91609192 112.08410645 103.3013916  118.65785217],[36.0393173  31.62966062 30.55351963 32.89965801],0.018407915780297657,0.16525806941730786,0,1.7569250688865687,1.951599285861491,0
940,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile03063.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile03063.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile03063.tif,Los_Angeles,3063,A,256,1,0,357664.0,3785472.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[113.14575195 113.65126038 109.57165527 116.99310303],[43.08861473 39.24426122 37.56289109 40.33065787],0.019853689373494632,0.1816938339003769,0,1.5211298108910358,2.4025935998174233,0
941,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile17160.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile17160.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile17160.tif,Los_Angeles,17160,A,256,1,0,381984.0,3740416.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[108.12362671 103.60430908  96.08728027 113.76959229],[39.42969686 37.3556644  35.98092035 31.89018835],0.03851220069275385,0.12992713705770068,0,1.7822539952359704,2.2548443663792987,0
942,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile13766.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile13766.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile13766.tif,Los_Angeles,13766,A,256,1,0,376608.0,3777792.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[ 89.78907776  84.45854187  72.43566895 113.68695068],[36.54283522 29.43799018 24.23680425 30.08129789],0.13449886808089315,0.1566937928843404,0,2.1043845845292983,3.3534924507149797,0
945,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile03717.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile03717.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile03717.tif,Los_Angeles,3717,A,256,1,0,358944.0,3794432.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[105.41525269 105.19012451  97.40068054 116.79934692],[42.77857905 36.19248979 34.31829163 40.14971323],0.0578922408064173,0.1949296257298646,0,2.7737398669834112,3.5635527405196505,0
946,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile04773.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile04773.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile04773.tif,Los_Angeles,4773,A,256,1,0,361248.0,3768576.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[101.74865723 116.29116821  87.52671814 171.69535828],[31.19216912 29.78258261 25.09660449 39.36017377],0.2573467846369724,0.12334595977363502,0,1.1669789570960916,4.386217098895831,0
947,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile13958.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile13958.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile13958.tif,Los_Angeles,13958,A,256,1,0,377120.0,3767552.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[110.64428711 108.23855591 102.95733643 108.65785217],[37.42839551 34.37451225 34.11077489 30.65100115],-0.0011472739100106821,0.15109925629314536,0,2.5846819774282714,3.460946402022878,0
949,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile13829.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile13829.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile13829.tif,Los_Angeles,13829,A,256,1,0,376864.0,3764224.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[113.48918152 108.38085938 100.37863159 118.95973206],[38.40740897 34.51494546 33.98372858 30.84900902],0.03594995787501887,0.1578504928823946,0,2.253831792563089,3.3481078096476717,0
950,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile02753.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile02753.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile02753.tif,Los_Angeles,2753,A,256,1,0,356896.0,3793664.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[123.82269287 120.81677246 114.82389832 122.05212402],[48.84433913 43.38335377 42.28114004 39.45447243],0.003945400373229546,0.16694711830906395,0,2.244256676358411,3.262680421931404,0
951,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile13619.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile13619.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile13619.tif,Los_Angeles,13619,A,256,1,0,376352.0,3770368.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[103.69499207 101.69805908  92.03382874 121.87025452],[38.76231813 33.53592024 33.31948682 31.65714455],0.09346249057449896,0.17862931540257396,0,2.4660985157507507,2.8657896064496704,10
952,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile02061.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile02061.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile02061.tif,Los_Angeles,2061,A,256,1,0,355360.0,3790592.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[109.01509094 109.81178284 106.09451294 115.26716614],[40.80134616 38.39243169 36.99510173 42.18354893],0.024885504370132597,0.19088571425150752,0,2.011282275331941,2.5461354193064683,0
953,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile03250.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile03250.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile03250.tif,Los_Angeles,3250,A,256,1,0,358176.0,3770368.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[58.68458557 60.80265808 61.66835022 80.85440063],[14.64965467 13.72235923 10.12049942 27.66566773],0.14383602910288218,0.09422141538829172,0,2.509849346243532,2.9042031653571736,0
954,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile13604.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile13604.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile13604.tif,Los_Angeles,13604,A,256,1,0,376352.0,3766528.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[124.70640564 121.88917542 115.74118042 124.66403198],[39.42689102 36.57722687 37.24925977 28.90629927],0.012251347608330576,0.15090542411250926,0,2.2647390708566286,2.4595346390743256,0
955,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile05116.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile05116.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile05116.tif,Los_Angeles,5116,A,256,1,0,361760.0,3791360.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[103.58930969 105.65092468 100.73376465 107.37672424],[39.49551738 35.80000387 33.5824901  41.39111347],0.013051961247164456,0.1736483667636434,0,1.6165665978642014,2.169908895686415,0
956,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile01006.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile01006.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile01006.tif,Los_Angeles,1006,A,256,1,0,352288.0,3787008.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[110.66184998 110.02139282 106.3210907  117.37130737],[44.2889504  40.60752742 40.2787885  39.42803089],0.037367443915712784,0.1938070506286548,0,1.898236206919286,2.2620059715906757,0
960,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile00987.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile00987.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile00987.tif,Los_Angeles,987,A,256,1,0,352288.0,3782144.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[125.61367798 125.0579071  127.75587463 113.44932556],[49.98574215 48.81381872 49.13238784 44.42905621],-0.044807145314983636,0.15008356248730378,0,3.4160134648018468,4.230794688482606,0
962,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile10633.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile10633.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile10633.tif,Los_Angeles,10633,A,256,1,0,370720.0,3786752.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[114.54190063 110.73472595 102.61056519 120.77145386],[36.08373926 31.48511776 30.52824991 29.37524072],0.03307737811244493,0.1660754429648483,0,1.4770736086695082,1.8031588927234123,0
963,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile08276.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile08276.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile08276.tif,Los_Angeles,8276,A,256,1,0,367392.0,3765760.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[ 95.41506958  96.84129333  88.82788086 115.9546814 ],[37.08174944 32.71924254 32.14700039 36.9864612 ],0.09934108662928054,0.2075951485568124,0,2.628930033635178,2.657859952858341,0
965,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile11550.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile11550.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile11550.tif,Los_Angeles,11550,A,256,1,0,372256.0,3770624.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[133.41111755 131.32939148 127.36227417 125.24719238],[42.76512303 40.58843653 41.93101301 36.79636152],-0.02712104426026229,0.13008069035066064,0,4.688017791039338,5.371933849165171,0
966,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile02304.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile02304.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile02304.tif,Los_Angeles,2304,A,256,1,0,355872.0,3795200.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[ 96.79768372  95.96627808  89.16096497 116.40382385],[40.72839803 34.56376604 30.96195741 38.54749327],0.0974094227746285,0.1941251870534437,0,2.2229173506547784,3.0126725280116116,0
970,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile11319.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile11319.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile11319.tif,Los_Angeles,11319,A,256,1,0,371744.0,3793408.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[105.63787842 102.19784546  89.91508484 123.27067566],[38.83076028 31.30181416 30.70768952 30.34908379],0.09334759522978686,0.1909587324375571,0,3.191420453182765,4.777059946887625,0
971,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile11399.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile11399.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile11399.tif,Los_Angeles,11399,A,256,1,0,372000.0,3772928.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[119.52772522 118.49771118 114.02055359 118.20263672],[41.96055706 38.69213517 39.53540062 32.95169485],0.005078517684577122,0.1609311340170042,0,4.755554498112093,4.3504901893549786,0
972,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile05829.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile05829.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile05829.tif,Los_Angeles,5829,A,256,1,0,363296.0,3776512.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[98.27938843 95.92385864 91.3697052  94.36405945],[39.88324069 38.00161058 37.34686086 27.24363394],0.00031711256963617984,0.15104913464229106,0,2.5740968476616986,6.1974371942725455,0
973,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile00326.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile00326.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile00326.tif,Los_Angeles,326,A,256,1,0,349216.0,3783680.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[ 89.581604    89.16522217  86.97781372 111.84591675],[43.61527694 40.44959484 39.65452342 41.99653067],0.12212615215741353,0.2264531157322063,0,2.350657075007584,3.46310234506645,0
975,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile11986.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile11986.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile11986.tif,Los_Angeles,11986,A,256,1,0,373024.0,3761408.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[108.62199402 107.9105835   99.14099121 117.52325439],[37.85268168 33.97700801 33.26430146 36.60193781],0.04328983104394979,0.1743299588682674,0,2.000382430244368,2.145958344028043,2
977,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile19549.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile19549.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile19549.tif,Los_Angeles,19549,A,256,1,0,388128.0,3769600.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[116.23146057 112.61512756 106.44308472 128.1210022 ],[39.92317336 36.83200108 35.24712684 26.8870347 ],0.06692534209443224,0.1482763118737143,0,2.3545457250227333,4.47221265012522,0
978,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile04695.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile04695.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile04695.tif,Los_Angeles,4695,A,256,1,0,360992.0,3781376.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[ 90.61920166  94.09095764  87.94683838 113.72795105],[38.05031844 34.37310648 31.86688938 45.63384751],0.10499216963253488,0.1921430412448656,0,3.0401156921081816,3.7134273276337466,0
979,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile06815.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile06815.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile06815.tif,Los_Angeles,6815,A,256,1,0,365088.0,3776768.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[68.24290466 66.09724426 60.80606079 90.73905945],[34.09239796 27.59565696 19.29211536 28.84419401],0.15982841305750028,0.12956981912519674,0,1.497092455122607,1.8148562674014928,0
980,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile00105.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile00105.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile00105.tif,Los_Angeles,105,A,256,1,0,347424.0,3786752.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[109.23561096 108.41810608 104.39767456 116.5295105 ],[47.47115035 40.31319844 39.00629077 38.2330067 ],0.04528637725303142,0.23199394290239125,0,2.631422125952394,2.8547463480834754,0
982,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile04036.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile04036.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile04036.tif,Los_Angeles,4036,A,256,1,0,359712.0,3777792.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[ 69.2698822   69.79705811  63.11659241 104.98356628],[21.95898901 18.42015905 12.30528156 33.75418253],0.19656139006262308,0.10766552374354026,0,1.9668527300921872,1.3939480773113357,0
984,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile09609.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile09609.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile09609.tif,Los_Angeles,9609,A,256,1,0,369184.0,3790848.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[112.17330933 107.9286499  100.39985657 113.39674377],[36.17885233 31.6683902  30.71244609 29.15280704],0.01376365103940458,0.16962531209256765,0,2.037369491484093,2.2331612754329617,0
986,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile00807.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile00807.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile00807.tif,Los_Angeles,807,A,256,1,0,351520.0,3781632.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[ 84.66069031  84.47233582  80.50668335 104.15383911],[35.88868028 31.52758353 29.03341199 36.72346732],0.1027515997753703,0.19508232511862567,0,3.1733065694735085,4.004506710504219,0
987,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile19819.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile19819.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile19819.tif,Los_Angeles,19819,A,256,1,0,389152.0,3777792.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[112.15657043 108.35322571 103.67640686 122.92651367],[34.86144197 31.49465126 30.02212791 27.40889786],0.0560828271901741,0.13139392458068536,0,1.8432004289266644,2.368478477454884,0
988,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile07630.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile07630.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile07630.tif,Los_Angeles,7630,A,256,1,0,366368.0,3779072.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[ 76.70266724  78.6960144   71.70986938 114.59913635],[37.28281921 31.6982317  29.89017257 33.3556158 ],0.21215903660969104,0.234060032683636,0,4.204688701284542,4.220233171121013,0
989,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile04649.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile04649.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile04649.tif,Los_Angeles,4649,A,256,1,0,360992.0,3769600.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[ 81.59004211  84.51652527  76.52706909 129.63713074],[32.56963334 29.11636528 25.35171417 42.63962259],0.22293589088415544,0.17034142209864822,0,5.501538018612092,6.049356398821227,0
990,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile06127.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile06127.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile06127.tif,Los_Angeles,6127,A,256,1,0,363808.0,3784960.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[108.41111755 109.12901306 106.44691467 113.64059448],[48.97794363 46.60433481 47.07612959 46.38089759],0.02745183618414515,0.1785838007322344,0,2.248330778916316,2.661310059117164,0
991,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile14878.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile14878.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile14878.tif,Los_Angeles,14878,A,256,1,0,378912.0,3733760.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[114.33978271 108.00190735  99.00273132 117.90414429],[40.36800241 37.11300409 36.42569695 34.25884179],0.0247191791967154,0.1393827463727418,0,2.6676368539924065,3.3274463588067067,0
992,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile03682.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile03682.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile03682.tif,Los_Angeles,3682,A,256,1,0,358944.0,3785472.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[117.35136414 117.58782959 114.54925537 112.72486877],[38.54451885 34.49263927 33.30508862 38.01312754],-0.021526789611542085,0.17564397837647655,0,1.5183805237223011,2.5866329708918587,0
993,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile15620.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile15620.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile15620.tif,Los_Angeles,15620,A,256,1,0,379680.0,3791360.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[ 99.89724731  97.40847778  88.20037842 119.63665771],[38.09152645 34.32720155 33.0965022  31.66355123],0.10368010312589604,0.16803605472697675,0,2.7978011344522637,3.217641562587332,0
